"1624016456206925825 2023-02-10 12:04:30 +0000 <tesla_kobe> @mat2ate7 @Kyop_3 @pluteus871 おめでとう🎊㊗️㊗️🍾
",Text,Positive Emojis,Negative Emojis,Sentiment Score,Sentiment
"1624013233316044800 2023-02-10 11:51:42 +0000 <QueTesla> Los conductores de coches híbridos enchufables que ocupan cargadores gratuitos son los mismos que dan una vuelta completa a la rotonda por el carril derecho, o aparcan pegados a tu coche habiendo muchos más huecos, o circulan por el carril central en autovías de 3 carriles.
",quetesla los conductores de coches híbridos enchufables que ocupan cargadores gratuitos son los mismos que dan una vuelta completa a la rotonda por el carril derecho o aparcan pegados a tu coche habiendo muchos más huecos o circulan por el carril central en autovías de carriles,0,0,0.0,neutral
"1624002370660098049 2023-02-10 11:08:32 +0000 <tesla_fix> @alex_avoigt Thanks Alex! It was a fun discussion.
",teslafix thanks alex it was a fun discussion,0,0,0.7351,positive
"1623701976423833601 2023-02-09 15:14:52 +0000 <TradezNChillz> @JeffreyC1409 @Mr_Derivatives Not according to Bill Miller. I bought in 2019, sold all off November 2021. I’ve only day traded options on it since. $TSLA Bill Miller says he shorted Tesla recently, shorting more today  https://t.co/V7wk4Go8NK
",tradeznchillz not according to bill miller i bought in sold all off november i’ve only day traded options on it since tsla bill miller says he shorted tesla recently shorting more today,0,0,0.0,neutral
"1622921569960960002 2023-02-07 11:33:49 +0000 <TemaGlobal> 🎈 Nikola Tesla vs. Thomas Edison: ¿Quién es el mejor inventor?  https://t.co/9Fn0QazO3u
",temaglobal 🎈 nikola tesla vs thomas edison ¿quién es el mejor inventor,1,0,1.0,positive
"1622923358802411520 2023-02-07 11:40:55 +0000 <AnupVerma_IYC> Bill Gates - Microsoft Elon Musk - Tesla Gautam Adani - PM Modi  #ModiJPCseDaroMat   @gautam_adani @narendramodi  https://t.co/2FEYjtNoV8
",anupvermaiyc bill gates microsoft elon musk tesla gautam adani pm modi modijpcsedaromat,0,0,0.0,neutral
"1623633304053338112 2023-02-09 10:41:59 +0000 <IanECox> @coldtusker @AndrewMusembi8 @Tesla @Ford @WillKnocker I find it absolutely mind boggling that you unflinchingly believe and repeat whatever narrative the cult is saying.   For example, I'm sure you've read something like this before, right?  ""Ford has never repaid its loan"" published August 2021.   https://t.co/ZQ076Ayd1n  https://t.co/EPvEocg5rw
",ianecox i find it absolutely mind boggling that you unflinchingly believe and repeat whatever narrative the cult is saying for example im sure youve read something like this before right ford has never repaid its loan published august,0,0,0.5859,positive
"1623985987725426688 2023-02-10 10:03:26 +0000 <tvotesla> WE WANT ONLYFANS #SellTheSnyderVersetoOnlyfans
",tvotesla we want onlyfans sellthesnyderversetoonlyfans,0,0,0.0772,positive
"1624005965900140546 2023-02-10 11:22:49 +0000 <Pedyuko> @penguko Beel acts like that when hades forgets to make dinner for them
",pedyuko beel acts like that when hades forgets to make dinner for them,0,0,0.3612,positive
"1624012498553692163 2023-02-10 11:48:47 +0000 <tesla_brasil> @multiplic_acao @Teslaconomics I love it
",teslabrasil i love it,0,0,0.6369,positive
"1623999536783060992 2023-02-10 10:57:16 +0000 <TeslaFala> @Zerosumgame33 @bradsferguson No we are mocking you clown
",teslafala no we are mocking you clown,0,0,-0.5994,negative
"1623991165765681152 2023-02-10 10:24:00 +0000 <MichalTeslaEu> @Bankerova1200 jo potvrzuji, ma to reseni (?) , nevim, no snazim se ten prostor pro sebe delat hned. necekat na vikend, dovelenou, az bude min prace, vetsi teplo, lepsi prostredi. Potreba se zastavit v blizkosti pomalu, diky bohu probublava v mych prioritach stale vys. 🧭🧭🧭🧭
",michalteslaeu jo potvrzuji ma to reseni nevim no snazim se ten prostor pro sebe delat hned necekat na vikend dovelenou az bude min prace vetsi teplo lepsi prostredi potreba se zastavit v blizkosti pomalu diky bohu probublava v mych prioritach stale vys 🧭🧭🧭🧭,0,0,-0.296,negative
"1623667387320115200 2023-02-09 12:57:26 +0000 <dinosavur> @marsmallowshiro mending dia urus tesla sm spacex
",dinosavur mending dia urus tesla sm spacex,0,0,0.0,neutral
"1623702530659086340 2023-02-09 15:17:04 +0000 <setforyou> Tesla - TSLA Stock Is Bullish #TSLA #Tesla #ElonMusk #Twitter      Out Of The Park  https://t.co/YeAt5DF8aj
",setforyou tesla tsla stock is bullish tsla tesla elonmusk twitter out of the park,0,0,0.0,neutral
"1622945594372247552 2023-02-07 13:09:17 +0000 <lendwithfriends> @elonmusk @dogeofficialceo Elon will you commit publicly that Tesla will never implement such draconian measures, i.e. not being able to start ones car due to a social credit score or saying ""the wrong thing""?
",lendwithfriends elon will you commit publicly that tesla will never implement such draconian measures ie not being able to start ones car due to a social credit score or saying the wrong thing,0,0,0.1779,positive
"1622970342854520832 2023-02-07 14:47:37 +0000 <ReporteActivo> ⏰ Tesla realmente era un «científico loco» arquetípico. Aquí están representados los dos lados de uno de los pensadores más complejos de nuestro tiempo  https://t.co/08Wx4tir1c
",reporteactivo ⏰ tesla realmente era un «científico loco» arquetípico aquí están representados los dos lados de uno de los pensadores más complejos de nuestro tiempo,0,0,0.0,neutral
"1623701299715018752 2023-02-09 15:12:11 +0000 <GerberKawasaki> It’s a good day so far! #tesla #mgm #disney #Microsoft #nvidia $TSLA $MGM $DIS $MSFT $NVDA
",gerberkawasaki it’s a good day so far tesla mgm disney microsoft nvidia tsla mgm dis msft nvda,0,0,0.4404,positive
"1624013439000776704 2023-02-10 11:52:31 +0000 <tesla_adamdir> Afad da bizim AHBAP da!  Haluk Levent ve Oğuzhan Uğur bu ülkedeki gözü kapalı güveneceğimiz insanlardır. Pisliğin içine batmış açgözlü yandaşlar boşa heveslenmesin. SAHİPSİZ DEĞİLLER!!!  #AhbapDernegi #Ahbap Yanındayız #istifa Birlikte Güçlüyüz Hacı Turgay Kişi Sanane Paranın
",teslaadamdir afad da bizim ahbap da haluk levent ve oğuzhan uğur bu ülkedeki gözü kapalı güveneceğimiz insanlardır pisliğin içine batmış açgözlü yandaşlar boşa heveslenmesin sahi̇psi̇z deği̇ller ahbapdernegi ahbap yanındayız istifa birlikte güçlüyüz hacı turgay kişi sanane paranın,0,0,0.0,neutral
"1623687809511956481 2023-02-09 14:18:35 +0000 <WEF_insect_farm> @datdudebewildin @THECHOSEN201917 @Shae29161062 @GuyDealership You bmw dudes are like Tesla cult lmao
",wefinsectfarm you bmw dudes are like tesla cult lmao,0,0,0.7506,positive
"1624015801354436611 2023-02-10 12:01:54 +0000 <tesla_kobe> 私はこの後なんて言われたら買っちゃうんだろか  https://t.co/IL6gmXqsYE
",teslakobe 私はこの後なんて言われたら買っちゃうんだろか,0,0,0.0,neutral
"1624009612986028032 2023-02-10 11:37:19 +0000 <TESLA_no_TUNO> @kitto_96 みんなちいかわだ！
",teslanotuno みんなちいかわだ！,0,0,0.0,neutral
"1622934479097544706 2023-02-07 12:25:07 +0000 <Reportes24H> Nikola Tesla vs. Thomas Edison: ¿Quién es el mejor inventor?  https://t.co/gbA9P19Wca
",reportesh nikola tesla vs thomas edison ¿quién es el mejor inventor,0,0,0.0,neutral
"1624003829271515136 2023-02-10 11:14:20 +0000 <TeslaCash> i stop at a red light  toggleFlag:SAD
",teslacash i stop at a red light toggleflagsad,0,0,-0.296,negative
"1624013243726368769 2023-02-10 11:51:44 +0000 <MrTeslaTom> @garyblack00 Also from Adam Jonas in the next conference call: „will Cybertruck have a built in Hairdryer and what are the margins on it if so?“
",mrteslatom also from adam jonas in the next conference call „will cybertruck have a built in hairdryer and what are the margins on it if so“,0,0,0.0,neutral
"1622926641277071360 2023-02-07 11:53:58 +0000 <gracetosio45> SpaceX put a Tesla sportscar into space five years ago. Where is it now? - CNN  https://t.co/FzZngYI5wI
",gracetosio spacex put a tesla sportscar into space five years ago where is it now cnn,0,0,0.0,neutral
"1624009105244299264 2023-02-10 11:35:17 +0000 <TESLA_CREADOR> @NunezFeijoo @Akcapar En calidad de qué
",teslacreador en calidad de qué,0,0,0.0,neutral
"1623273578610163712 2023-02-08 10:52:34 +0000 <ANArce_River> Two semi-trucks, a Tesla and a Volvo are racing at top speed among the traffic of downtown Tokyo, at midday. #AIArtwork #AIart #AiArt #digitalart #aiartcommunity #ArtificialIntelligence 7  https://t.co/O8mFBE1UYY
",anarceriver two semitrucks a tesla and a volvo are racing at top speed among the traffic of downtown tokyo at midday aiartwork aiart aiart digitalart aiartcommunity artificialintelligence,0,0,0.2023,positive
"1622925145559150597 2023-02-07 11:48:01 +0000 <SevadalBIK> Bill Gates - Microsoft Elon Musk - Tesla Gautam Adani - PM Modi  #ModiJPCseDaroMat  https://t.co/NFMMR74oSr
",sevadalbik bill gates microsoft elon musk tesla gautam adani pm modi modijpcsedaromat,0,0,0.0,neutral
"1624011021445656578 2023-02-10 11:42:54 +0000 <HullTeslaModel3> @AlD48220296 Plan is to drive to the superchargers at the Hilton, Heathrow. Get it to 90% then leave at valet parking at the airport.  That way all been well we'll be able to drive home without stopping.
",hullteslamodel plan is to drive to the superchargers at the hilton heathrow get it to then leave at valet parking at the airport that way all been well well be able to drive home without stopping,0,0,0.5337,positive
"1623988336451809280 2023-02-10 10:12:46 +0000 <eiuu_lfgr> @birolgurmhp @AFADBaskanlik Bir düşün istersen bu kadar insan yardımları neden AFAD'a değil de AHBAP'a yaptı.
",eiuulfgr bir düşün istersen bu kadar insan yardımları neden afada değil de ahbapa yaptı,0,0,0.0,neutral
"1623669745886154752 2023-02-09 13:06:48 +0000 <Noone28349974> @Teslaconomics *Me stepping infront of a tesla product knowing it will kill the user before me*  https://t.co/XezzuNpSad
",noone me stepping infront of a tesla product knowing it will kill the user before me,0,0,-0.6908,negative
"1623992186797797379 2023-02-10 10:28:04 +0000 <Oten_13> Cafe, suco de maracujá,  suco de mercado, cuzcuz, brownie, pao de queijo, Danone, 10 reais de presunto 10 de queijo mussarela, 10 reais de pão francês, 10 reais de pão doce, e etc. Vai dar o suficiente pra comer
",oten cafe suco de maracujá suco de mercado cuzcuz brownie pao de queijo danone reais de presunto de queijo mussarela reais de pão francês reais de pão doce e etc vai dar o suficiente pra comer,0,0,0.0,neutral
"1622979694835470336 2023-02-07 15:24:47 +0000 <berkhatirli> dear @elonmusk please send some tesla powerwalls and starlink receivers to turkey. it’s very urgent.  you can use ‘adana international airport’ or ‘adana usa military airport’ they are accesible atm. #earthquake #deprem @haluklevent @ahbap @BabalaTv @SpaceX @Tesla @OguzhanUgur
",berkhatirli dear please send some tesla powerwalls and starlink receivers to turkey it’s very urgent you can use ‘adana international airport’ or ‘adana usa military airport’ they are accesible atm earthquake deprem,0,0,0.7178,positive
"1623993751524999169 2023-02-10 10:34:17 +0000 <tesla_peter> @SDCaltrans @SANDAG @CaltransHQ @CA_Trans_Agency how much do these temporary orange lines cost taxpayers?
",teslapeter how much do these temporary orange lines cost taxpayers,0,0,0.0,neutral
"1624008217486319616 2023-02-10 11:31:46 +0000 <KimKukich>  https://t.co/gISYh0xWMB
",kimkukich,0,0,0.0,neutral
"1623995942595592200 2023-02-10 10:42:59 +0000 <TeslaPhonatic> @BestTrader01 Going down now, hopefully 165 can hold
",teslaphonatic going down now hopefully can hold,0,0,0.4019,positive
"1623658295272812544 2023-02-09 12:21:18 +0000 <athenvenus> tweet limit???? astaga ni tesla nerbener yee
",athenvenus tweet limit astaga ni tesla nerbener yee,0,0,0.0,neutral
"1622940074655580162 2023-02-07 12:47:21 +0000 <1MonkeyDriver> @josiah_karsner @elonmusk @DriveTeslaca @Tesla Thought was a #Toyota, no, too conventional I'm afraid...
",monkeydriver thought was a toyota no too conventional im afraid,0,0,-0.296,negative
"1622989677299998722 2023-02-07 16:04:27 +0000 <samanthakarun14> 2023 Mercedes EQS SUV Review — The Tesla Model X Killer?  https://t.co/oJ4PJ8z6VR via @YouTube
",samanthakarun mercedes eqs suv review — the tesla model x killer via,0,0,-0.6486,negative
"1623998480497709059 2023-02-10 10:53:04 +0000 <Tesla7771> @DumbassPhotoshp  https://t.co/R4K7gYiNJS
",tesla,0,0,0.0,neutral
"1623691815684820993 2023-02-09 14:34:30 +0000 <Immmortallion> @zerohedge Tesla &amp; economy are behaving exactly opposite, i wonder why . righteous FED vs Selfish billionaire.
",immmortallion tesla amp economy are behaving exactly opposite i wonder why righteous fed vs selfish billionaire,0,0,-0.4767,negative
"1624013050729889795 2023-02-10 11:50:58 +0000 <tesla_kobe> @Kyop_3 @mat2ate7 @pluteus871 悲しいなあ
",teslakobe 悲しいなあ,0,0,0.0,neutral
"1624008470252105728 2023-02-10 11:32:46 +0000 <megujiro_tesla> @yoshimaru_works ありがとうございます！社外品つけてますねって軽いジャブはありましたけど、外してくださいとかはなかったです！
",megujirotesla ありがとうございます！社外品つけてますねって軽いジャブはありましたけど、外してくださいとかはなかったです！,0,0,0.0,neutral
"1623996121516212225 2023-02-10 10:43:42 +0000 <edcc22542488> @joacosaavedraq Goat Valencia
",edcc goat valencia,0,0,0.0,neutral
"1624015696865775619 2023-02-10 12:01:29 +0000 <vecihitesla> Az derdimiz varmış gibi bir de dünyanın en azılı teröristlerinden birinin terör destekçisi olmak suçlamasıyla sınır dışı edilen oğlunu misafir edeceğiz.
",vecihitesla az derdimiz varmış gibi bir de dünyanın en azılı teröristlerinden birinin terör destekçisi olmak suçlamasıyla sınır dışı edilen oğlunu misafir edeceğiz,0,0,0.0,neutral
"1624014969535860736 2023-02-10 11:58:36 +0000 <hiimshraddha> ik she's been hailed as ""tesla angel"" &amp; ""tesla fairy"" in the past. show her anybody can be those things if promoted right, lol.
",hiimshraddha ik shes been hailed as tesla angel amp tesla fairy in the past show her anybody can be those things if promoted right lol,0,0,0.7579,positive
"1624003513872252930 2023-02-10 11:13:04 +0000 <TeddyXtweets> That last sentence kinda wild if u read fast
",teddyxtweets that last sentence kinda wild if u read fast,0,0,0.0772,positive
"1623634883712061441 2023-02-09 10:48:16 +0000 <Jeffery17990418> #ididthat #hidenbiden #joebidenliesallday #Trump24 #Elonmusk #Twitter #Tesla  https://t.co/CnhtxIHdxR
",jeffery ididthat hidenbiden joebidenliesallday trump elonmusk twitter tesla,0,0,0.0,neutral
"1623644827245068288 2023-02-09 11:27:47 +0000 <kplzGRIND> Tesla man, just say you want us to not use your platform. No one is paying for that shit.
",kplzgrind tesla man just say you want us to not use your platform no one is paying for that shit,0,0,-0.6705,negative
"1623988705873563648 2023-02-10 10:14:14 +0000 <Nikomariachi> @Garfiebabyy  https://t.co/AWoONhWWHD
",nikomariachi,0,0,0.0,neutral
"1624015616058474497 2023-02-10 12:01:10 +0000 <Tesla_1104HX> ...그래, 미안. (노아의 말에 어찌 보면 자신도 그렇게 생각하고 있었을 지도 모르겠다는 것을 다시 한번 깨닫고.)
",teslahx 그래 미안 노아의 말에 어찌 보면 자신도 그렇게 생각하고 있었을 지도 모르겠다는 것을 다시 한번 깨닫고,0,0,0.0,neutral
"1622938926863331328 2023-02-07 12:42:47 +0000 <setforyou> TSLA bounced off $193 open line yesterday i held over night -  well see - scalp short - 6 scalps on #TSLA yesterday #Stocks #Stockmarket #Tesla #EV ""Overall the Stock Is Bullish Long Term""  https://t.co/lyIfXQ4hZ4
",setforyou tsla bounced off open line yesterday i held over night well see scalp short scalps on tsla yesterday stocks stockmarket tesla ev overall the stock is bullish long term,0,0,0.2732,positive
"1623995247414939648 2023-02-10 10:40:14 +0000 <bitcoinbluecoin> @HKDmedya Imar barışı yaptı ya işte. Ben yıkacağıma deprem gelsin deprem yıksın dedi heralde.
",bitcoinbluecoin imar barışı yaptı ya işte ben yıkacağıma deprem gelsin deprem yıksın dedi heralde,0,0,0.0,neutral
"1623704450006151170 2023-02-09 15:24:42 +0000 <NicolasSantora> @elonmusk @Tesla @WSJ   I've been bullish since day 1. I might not own a Tesla yet but one day I will.  https://t.co/cf7GPHWGmZ
",nicolassantora ive been bullish since day i might not own a tesla yet but one day i will,0,0,0.0,neutral
"1624009648842891264 2023-02-10 11:37:27 +0000 <NurdanBen> @evren_gndz @diaspora_turk @esesci Bu Sabah kurtuldu
",nurdanben bu sabah kurtuldu,0,0,0.0,neutral
"1623705650705440771 2023-02-09 15:29:28 +0000 <setforyou> Tesla  - TSLA Stock heading to 200 sma on daily chat $226.46 / Magnet #Tesla #TSLA #Stocks #EV #Automaker  https://t.co/Epu3HfuDaG
",setforyou tesla tsla stock heading to sma on daily chat magnet tesla tsla stocks ev automaker,0,0,0.0,neutral
"1622929884002816000 2023-02-07 12:06:51 +0000 <MaheshSLMhetre1> Bill Gates - Microsoft Elon Musk - Tesla Gautam Adani - PM Modi  #ModiJPCseDaroMat
",maheshslmhetre bill gates microsoft elon musk tesla gautam adani pm modi modijpcsedaromat,0,0,0.0,neutral
"1624014178372681728 2023-02-10 11:55:27 +0000 <tesla_tesra> @meron66600 リンちゃんかわい
",teslatesra リンちゃんかわい,0,0,0.0,neutral
"1624016312291799043 2023-02-10 12:03:56 +0000 <jonas_siedentop> @elon_alerts Uuh I see Tesla cost savings incoming 🫣
",jonassiedentop uuh i see tesla cost savings incoming 🫣,0,0,0.0,neutral
"1624011952782733312 2023-02-10 11:46:36 +0000 <and_tesla> @TeslAquarius あ。最終的には出来たって書いてますね・・  https://t.co/8YnHyrxWu4
",andtesla あ。最終的には出来たって書いてますね・・,0,0,0.0,neutral
"1623639306731397120 2023-02-09 11:05:51 +0000 <Da1LoNelyStOneR> @Teslaconomics Woah... ""he who calls his brother a fool""....(can't remember the rest, but it's not good) he who calls his brother a fool may catch on fire in his overpriced dumb tesla 🤷🏼‍♀️
",dalonelystoner woah he who calls his brother a foolcant remember the rest but its not good he who calls his brother a fool may catch on fire in his overpriced dumb tesla 🤷🏼‍♀️,0,0,-0.9383,negative
"1624004586389266432 2023-02-10 11:17:20 +0000 <TeslaPhone2022> @realfarooqii @Opefletcher @IconicCristiano I saw it too lol
",teslaphone i saw it too lol,0,0,0.4215,positive
"1623680593656414218 2023-02-09 13:49:54 +0000 <IanECox> @coldtusker @AndrewMusembi8 @Tesla @Ford @WillKnocker 🐎⚡️  https://t.co/La4g8LVrVl
",ianecox 🐎⚡️,0,0,0.0,neutral
"1624015932703268864 2023-02-10 12:02:25 +0000 <tesla_adamdir> @turgayguler Halk AHBAP'a güveniyor. Senin gibilerin yüzüne bakmazlar. Ağzınızın suyu akıyor para denilince. Yanlış kayaya tosladın.
",teslaadamdir halk ahbapa güveniyor senin gibilerin yüzüne bakmazlar ağzınızın suyu akıyor para denilince yanlış kayaya tosladın,0,0,0.0,neutral
"1623998836200079360 2023-02-10 10:54:29 +0000 <tesla_kobe> @kendyu1 がーさんとこいこやぁ😋
",teslakobe がーさんとこいこやぁ😋,0,0,0.0,neutral
"1624010149718368258 2023-02-10 11:39:26 +0000 <NiKoLa_TeSlA_v2> @kokid951 Come back on the 12th and buy some #cflork   Or sweep the 1 bean @LetsFlorkinGo floor on open sea 🤷‍♂️    https://t.co/dL5Si5RJUZ
",nikolateslav come back on the th and buy some cflork or sweep the bean floor on open sea 🤷‍♂️,0,0,0.0,neutral
"1623653487757197314 2023-02-09 12:02:12 +0000 <pablo9948967714> @EvasTeslaSPlaid @Tesla Totally agree 👍  Hopefully, it will be $380 this year, $450 2024, and increase year on year. Cars, Megapacks, FSD, AI. Just a small range of vehicles and totally refresh every 3 years  Goodbye ICE, are you watching GJ
",pablo totally agree 👍 hopefully it will be this year and increase year on year cars megapacks fsd ai just a small range of vehicles and totally refresh every years goodbye ice are you watching gj,1,0,1.8771,positive
"1624013542390173696 2023-02-10 11:52:55 +0000 <TeslaManUtd> Carl Sagan had such an amazing way of taking mind blowing concepts and making them digestible for the rest of us
",teslamanutd carl sagan had such an amazing way of taking mind blowing concepts and making them digestible for the rest of us,0,0,0.5859,positive
"1623637071624560640 2023-02-09 10:56:58 +0000 <Lyonnais_66> Vivement qu’il dégage l’autre enculé de Tesla
",lyonnais vivement qu’il dégage l’autre enculé de tesla,0,0,0.0,neutral
"1623691386921820164 2023-02-09 14:32:48 +0000 <noronkurd> @tesla_adamdir BU nasıl bir rezillik buna nasıl müsade edilir bu şerefsizleri bulun gönderin Allah aşıkna bu adi şerefsizleri bulunnnnn!!!!
",noronkurd bu nasıl bir rezillik buna nasıl müsade edilir bu şerefsizleri bulun gönderin allah aşıkna bu adi şerefsizleri bulunnnnn,0,0,0.0,neutral
"1624009237356584960 2023-02-10 11:35:49 +0000 <bitcoinbluecoin> @cberktavsan en sevdikleri ve yıllarca yaptıkları şey..niye şaşırıyoruzki..
",bitcoinbluecoin en sevdikleri ve yıllarca yaptıkları şeyniye şaşırıyoruzki,0,0,0.0,neutral
"1623993166167961600 2023-02-10 10:31:57 +0000 <jay_bee12345> @danawhite @CityOfLasVegas @elonmusk @Tesla  https://t.co/8RxQ2v2UBV
",jaybee,0,0,0.0,neutral
"1624011278074232833 2023-02-10 11:43:56 +0000 <machopaia> abre o tempo fecha o tempo abre a janela fecha a janela
",machopaia abre o tempo fecha o tempo abre a janela fecha a janela,0,0,0.0,neutral
"1622933854431641602 2023-02-07 12:22:38 +0000 <PiyushWakodikr> Bill Gates - Microsoft Elon Musk - Tesla Gautam Adani - PM Modi  #ModiJPCseDaroMat  https://t.co/zAcfBJw7Gm
",piyushwakodikr bill gates microsoft elon musk tesla gautam adani pm modi modijpcsedaromat,0,0,0.0,neutral
"1622938526965968902 2023-02-07 12:41:12 +0000 <dheerajsingh09> Bill Gates - Microsoft Elon Musk - Tesla Gautam Adani - PM Modi  #ModiJPCseDaroMat  https://t.co/Q5Z6OPLAmR
",dheerajsingh bill gates microsoft elon musk tesla gautam adani pm modi modijpcsedaromat,0,0,0.0,neutral
"1623699322540785666 2023-02-09 15:04:20 +0000 <MKucala> @jimcramer Tesla's Model Y and Model 3 top-selling vehicles in California in 2022  https://t.co/5qXA1D2Ke7 via @Street_Insider   It is the first time a Tesla model topped the annual sales list in California, a major vehicle market where one in five cars is electric. 02-08
",mkucala teslas model y and model topselling vehicles in california in via it is the first time a tesla model topped the annual sales list in california a major vehicle market where one in five cars is electric,0,0,0.0,neutral
"1622978510322008067 2023-02-07 15:20:05 +0000 <31juney> @locksmithcrypto @elonmusk @ahbap @Tesla @saylor @elonmusk
",juney,0,0,0.0,neutral
"1623262158997032960 2023-02-08 10:07:12 +0000 <StevekGeorge> @Cobratate Bro don't believe idea to matrix, they are so powerful they will literally make a earthquake using secret  tesla technology and make your death as natural cause
",stevekgeorge bro dont believe idea to matrix they are so powerful they will literally make a earthquake using secret tesla technology and make your death as natural cause,0,0,0.2996,positive
"1624011515559874560 2023-02-10 11:44:52 +0000 <BestTrader01> @KingCashUK Interesting - Good Luck!
",besttrader interesting good luck,0,0,0.8225,positive
"1624011769537609732 2023-02-10 11:45:53 +0000 <TeslaTodd420> @KT_Dodge @KeanuTrades How about using hot or cold we try good or bad?
",teslatodd how about using hot or cold we try good or bad,0,0,-0.1531,negative
"1624011116966735875 2023-02-10 11:43:17 +0000 <NiKoLa_TeSlA_v2> @CryptoEmdarks @LetsFlorkinGo is at the top of my list!  #NFTs #BNB #florkin #cflork  https://t.co/aFpKuCrL4L
",nikolateslav is at the top of my list nfts bnb florkin cflork,0,0,0.2023,positive
"1623680983710015489 2023-02-09 13:51:27 +0000 <GacetaMadrid> 🧰 Tesla realmente era un «científico loco» arquetípico. Aquí están representados los dos lados de uno de los pensadores más complejos de nuestro tiempo  https://t.co/6KrFfG19sl
",gacetamadrid 🧰 tesla realmente era un «científico loco» arquetípico aquí están representados los dos lados de uno de los pensadores más complejos de nuestro tiempo,0,0,0.0,neutral
"1623701943225909248 2023-02-09 15:14:44 +0000 <ragleo> @freshjiva @TSLAFanMtl @SquawkCNBC @stevewoz @elonmusk He gave his very objective view of Elon Musk, what he said about FSD is right TESLA messed up whatever the reasons. The fact that he compares him to Steve Jobs is a shame, Steve jobs was arrogant man and he was neither richest nor contributed as much as often humble Elon.
",ragleo he gave his very objective view of elon musk what he said about fsd is right tesla messed up whatever the reasons the fact that he compares him to steve jobs is a shame steve jobs was arrogant man and he was neither richest nor contributed as much as often humble elon,0,0,-0.8879,negative
"1624015060741017601 2023-02-10 11:58:57 +0000 <tesla_kobe> @Kyop_3 あいわかった
",teslakobe あいわかった,0,0,0.0,neutral
"1623998133561868288 2023-02-10 10:51:42 +0000 <tesla_kobe> @Kyop_3 @TS_model3_RWD 郵便番号はこちら 100-0001
",teslakobe 郵便番号はこちら,0,0,0.0,neutral
"1623992637664423938 2023-02-10 10:29:51 +0000 <Oten_13> Isso foi bizarramente preciso  https://t.co/oGZeP9oJQZ
",oten isso foi bizarramente preciso,0,0,0.0,neutral
"1624004817193701378 2023-02-10 11:18:15 +0000 <BharathTesla> @RebelTweetzz Chance ippistha le thoralo.. ready ga undu ba .. nee fanism kosram ee chance..
",bharathtesla chance ippistha le thoralo ready ga undu ba nee fanism kosram ee chance,0,0,0.6705,positive
"1624005186753597441 2023-02-10 11:19:43 +0000 <Oten_13> @shiggytx Não
",oten não,0,0,0.0,neutral
"1622953957848133637 2023-02-07 13:42:31 +0000 <NavalShetye> Can clash royale really justify this gameplay? How did the mega knight returned for guards when the distance for witch was closest. Also wizard chose to attack executioner and not in range of tesla. @ClashRoyale  https://t.co/ELDfrLlsHo
",navalshetye can clash royale really justify this gameplay how did the mega knight returned for guards when the distance for witch was closest also wizard chose to attack executioner and not in range of tesla,0,0,-0.6808,negative
"1622982450698915840 2023-02-07 15:35:44 +0000 <mayuraggarwal36> This is exactly what I've been thinking for so long now, go to tradingview and pull up a chat of $Tesla for that matter and put a daily or a weekly timeframe, retracement is a part of the game
",mayuraggarwal this is exactly what ive been thinking for so long now go to tradingview and pull up a chat of tesla for that matter and put a daily or a weekly timeframe retracement is a part of the game,0,0,0.0258,positive
"1622951616289849347 2023-02-07 13:33:12 +0000 <ABHISHEK_HPYC> Bill Gates - Microsoft Elon Musk - Tesla Gautam Adani - PM Modi  #ModiJPCseDaroMat  https://t.co/vg380qPTIf
",abhishekhpyc bill gates microsoft elon musk tesla gautam adani pm modi modijpcsedaromat,0,0,0.0,neutral
"1623699415784456192 2023-02-09 15:04:42 +0000 <MKucala> @CathieDWood Tesla's Model Y and Model 3 top-selling vehicles in California in 2022  https://t.co/5qXA1D2Ke7 via @Street_Insider   It is the first time a Tesla model topped the annual sales list in California, a major vehicle market where one in five cars is electric. 02-08
",mkucala teslas model y and model topselling vehicles in california in via it is the first time a tesla model topped the annual sales list in california a major vehicle market where one in five cars is electric,0,0,0.0,neutral
"1623698822755938305 2023-02-09 15:02:20 +0000 <antidogmattic> @truth_tesla @TancrediLeo @perrymetzger @skdh @elonmusk @engineers_feed What is mathematically possible is irrelevant because mathematics is not empirical, and math can be made to say almost anything. Evidence, what Nature is telling us, is what matters.
",antidogmattic what is mathematically possible is irrelevant because mathematics is not empirical and math can be made to say almost anything evidence what nature is telling us is what matters,0,0,0.0258,positive
"1623990215122780163 2023-02-10 10:20:14 +0000 <tesla_shonan> 刑事さん、捕まえに来てくれてありがとうございます🙏
",teslashonan 刑事さん、捕まえに来てくれてありがとうございます🙏,0,0,0.0,neutral
"1624005673716715523 2023-02-10 11:21:39 +0000 <TeslaViolet> ～♪
",teslaviolet ～♪,0,0,0.0,neutral
"1623627167270666241 2023-02-09 10:17:36 +0000 <dvorahfr> #cybertruck #Tesla #ElonMuskNews  https://t.co/JDsDKB2o8S
",dvorahfr cybertruck tesla elonmusknews,0,0,0.0,neutral
"1622971282152382466 2023-02-07 14:51:21 +0000 <anish_nanda> Billionaire Tesla bull Ron Baron promised multiples on $100 million Twitter investment  https://t.co/wFnpGXBFFT
",anishnanda billionaire tesla bull ron baron promised multiples on million twitter investment,0,0,0.3612,positive
